,url,comment
2006.09.01. 오전 11:06,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=008&aid=0000697021,[]
2006.09.01. 오전 11:03,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0000242382,[]
2006.09.01. 오전 10:53,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=001&aid=0001399068,[]
2006.09.01. 오전 10:50,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=015&aid=0000916665,[]
2006.09.01. 오전 10:48,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0000242380,[]
2006.09.01. 오전 10:42,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=033&aid=0000009382,[]
2006.09.01. 오전 10:41,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=008&aid=0000697005,[]
2006.09.01. 오전 10:34,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=079&aid=0000106164,[]
2006.09.01. 오전 10:31,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=003&aid=0000168514,"['""정부는 주택거래에 대한 거래세만 2% 수준으로 인하할 게 아니라 주택외의 건물과 나대지 등 모든 부동산관련 거래세율을 2% 수준으로 인하해야 한다. 이것이 공평과세원칙에 맞고 부동산 거래의 정상화에 기여하는 정책이며 정부의 세제운영 기본방향인 넓은 세원, 낮은 세율과도 맞는다""']"
2006.09.01. 오전 10:26,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=112&aid=0000047392,[]
2006.09.01. 오전 10:26,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=112&aid=0000047387,[]
2006.09.01. 오전 10:21,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=015&aid=0000916608,[]
2006.09.01. 오전 10:18,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=008&aid=0000696992,[]
2006.09.01. 오전 10:17,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=112&aid=0000047383,[]
2006.09.01. 오전 10:08,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=015&aid=0000916638,[]
2006.09.01. 오전 10:07,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=015&aid=0000916641,[]
2006.09.01. 오전 10:06,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=003&aid=0000168474,[]
2006.09.01. 오전 10:03,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=008&aid=0000696981,[]
2006.09.01. 오전 10:02,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=112&aid=0000047380,"['""실거래가 공개 큰 영향 못 미친다고 ? 그러면 지방까지 확대합시다.\\r\\n거래가격을 누구나 알게 해주세요.\\r\\n궁금해요 !""']"
2006.09.01. 오전 9:51,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=015&aid=0000916689,"['""부익부 빈익빈 중소 업체들 죽이기 위해 기를 쓰는구먼 \\r\\n\\r\\n그렇게 해서라도 먹고 살려고 하는 궁민들이 불쌍하지두 않나\\r\\n니들은 몇십억짜리 집에 살면서\\r\\n다는 사람이 돈벌어 들어 올까봐 겁나나 무섭나\\r\\n\\r\\n알켜 줄께\\r\\n\\r\\n전 국토를 국유화하고 \\r\\n\\r\\n집지어 공짜로 나눠 줘라\\r\\n\\r\\n요람에서 무덤까지 책임지면 된다""']"
2006.09.01. 오전 9:51,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=015&aid=0000916640,[]
2006.09.01. 오전 9:39,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=008&aid=0000696968,[]
2006.09.01. 오전 9:35,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=112&aid=0000047356,[]
2006.09.01. 오전 9:35,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=112&aid=0000047355,[]
2006.09.01. 오전 9:35,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=112&aid=0000047353,[]
2006.09.01. 오전 9:12,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0000242210,[]
2006.09.01. 오전 9:12,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0000242209,[]
2006.09.01. 오전 9:09,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0000242215,[]
2006.09.01. 오전 9:09,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0000242212,[]
2006.09.01. 오전 9:09,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0000242211,[]
2006.09.01. 오전 8:57,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0000242295,"['""성지순례왔읍니다. 노무현 시즌투! 재앙이도 부엉이로 가즈아아아앗""']"
2006.09.01. 오전 8:54,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=008&aid=0000696937,[]
2006.09.01. 오전 8:51,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0000242276,[]
2006.09.01. 오전 8:51,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0000242243,[]
2006.09.01. 오전 8:33,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=001&aid=0001398884,[]
2006.09.01. 오전 8:26,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=015&aid=0000916706,[]
2006.09.01. 오전 8:21,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=022&aid=0000180624,[]
2006.09.01. 오전 8:21,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=022&aid=0000180623,[]
2006.09.01. 오전 8:20,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=055&aid=0000078676,"['""1빠당^^ ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ""']"
2006.09.01. 오전 8:17,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=008&aid=0000696915,"['""반드시 정권은 바뀐다... 강남 부동산 잡는다고 지방경기폭삭 내력앉는건정부는 모르느냐?\\r\\n오로지 강남 밖에 보이지 않느냐?...\\r\\n지방의 건설관련분야 지금 고사위기에 처한것도 모르느냐?...\\r\\n\\r\\n지방에서 부동산 투자해서 폭리는 취한사람보다..\\r\\n서민은행대출해서 집산사람들 집값 마구내려서...\\r\\n가게주름이 가득하다....""', '""건설사도 장사입니다... 무조건 싸게 분양하라고 할 수는 없지요... \\r\\n하지만 수요자들이 고분양가임을 인식하고 계속 분양을 받지 않으면 어떻게 될까요...??\\r\\n결국엔 미분양이 계속 생기고 분양가격을 내릴 수 밖에 없습니다.\\r\\n자기들도 처음엔 버틸 돈이 있으니 첨엔 버티지만 결국엔 내려갑니다.\\r\\n분양가를 내리면 주변 아파트 시세도 결국엔 떨어질 수 밖에 없습니다.\\r\\n주변시세 평당 1000만원에 신규 분양 6~700만원하면 \\r\\n누가 남 살던 아파트 삽니까??\\r\\n새 아파트 입주하지....\\r\\n아파트 분양 받을때 특히 용적율 잘들 비교하시기 바랍니다.\\r\\n나중에 가격 차이 꼭 납니다..\\r\\n그리고 요즘 미분양이라고 중도금 무이자 어쩌구 하는 아파트...\\r\\n아직은 건설사가 버틸만 하니까 중도금 무이자 분양하는겁니다.\\r\\n건설사에선 중도금 무이자가 자금 부담이 된다고 난리인데 진짜 자금 부담이 된다면 분양가를 확 낮추면 바로 95% 이상 분양됩니다. \\r\\n\\r\\n건설사도 장사입니다.\\r\\n버틸때까지 버티다가 분양가 내려갑니다.\\r\\n아직 내리지 않는것은 아직은 건설사가 비용을 감당하고라도 \\r\\n고 분양가로 버티는게 훨씬 이익이 남기 때문입니다.\\r\\n장사꾼이 얼마나 이재에 밝겠습니까??\\r\\n우리나라 건설사 중에 서민 주택공급에 사명감을 가지고 운영하는 회사있습니까?? 분명 100%없습니다.\\r\\n우리의 상상을 초월하게 계산기 두드리는게 건설사입니다.\\r\\n\\r\\n장사꾼은 돈이 돌아야합니다.\\r\\n아직은 돈이 돌아가니까 고 분양가로 버팁니다.\\r\\n하지만 결국엔 분양가 내려갑니다. 얼마 남지 않았습니다.""', '""부동산 두채 보유하고 있는 사람들에게!!!! 팔지말고 보유하여 보유세 엄청 두들겨 맞던지...거품 제거한 가격으로 급매물 내어 처분하던지...양자택일해야 할 상황...부동산 재테크에 능한 사람들이니 판단은 잘하겠지유...""', '""물건이 비싸면 당연히 안팔리는것 아닌가... 흠냐 부산에 33평 아파트 산지 1년반 되는 30대 중반입니다.\\r\\n제가 99년도에 지방건설회사에 다닐때 아파트 건축비가 300쯤 했습니다. 그당시 분양가가 600정도 했는데 부산에서 두번째로 높았다고 알고 있습니다. 외제 자재도 많이 썼고 분양물량도 작아서 건축비가 낮아질 요건도 없었는데 건축비가 300정도 했던거죠,,,, \\r\\n 그런데 현재 그정도의 자재를 쓴 아파트들이 분양가가 7~8백은 기본입니다. 그당시에 비교해서 자재비가 크게 오르지도 않았죠,, 인건비나 좀 올랐으면 모를까...\\r\\n 그런데 이넘의 건설회사들이 분양가를 그렇게 받아먹는겁니다. 저는 작년초에 아파트 분양가 평당 390짜리에 fee 1천주고 대략 1억3천 조금 넘었습니다. 물론 동네야 좋은 동네는 아니죠..... 좋은 동네에 사고는 싶었지만 돈도 그렇고 분양원가 뻔히 답 나오는데 7~8백 주고는 억울해서 못사겠더라고요..\\r\\n 각설하고 저도 몇년 있으면 어머니 모시고 살아야되는데 아파트값 뛰어서 좋은동네에 평수 좀 늘려서 이사가고 싶습니다. 하지만 저희집값이 뛰면 좋은동네는 더 뛸수도 있겠죠... 그러면 제 월급 모아봐야 이사가는것은 말짱 꽝이죠,,,,,, 전세로 가면 모를까....\\r\\n 안팔리면 당연히 가격 내려야 되는것 아닙니까.... 물론 분양가 그대로 주시는 분들이야 억장이 무너지겠지만 나중을 생각하면 전체적인 집값 상승을 막는게 평수 키우기에는 유리한것 아니겠습니까...\\r\\n 건설회사들은 무조건 이윤을 남겨야 됩니까?... 장사를 하면 손해보고 하는 경우도 많습니다. 지금 제가 다니는 회사도 마찬가지고요....\\r\\n건설회사와 이에 편승한 일부 언론들에게 놀아나지 맙시다....\\r\\n 문장력이 없어서 ㅈㅅ...........""', '""성수기 임에도 부동산 시장은 조용함!! 소형평수 일부를 제외 하고는조용 합니다.\\r\\n폭풍 전야처럼 !!\\r\\n폭락의 폭풍이 아주 가깝게 느껴집니다.\\r\\n아무쪼록 산사태 물사태 잘 피하셔야 합니다.\\r\\n그래야 내가족의 안위를 지킬수 있습니다.""', '""대선 필승 조건 부동산 가격 떨어뜨리면 다음 대선에서 열린당 필승""', '""당신과 가족 친척들 집 30% 싸게 내놓고 당장 강북이나 수도권 임대주택으로 이사간다면 인정해주마. \\r\\n국민 먼저 믿어라 집 싸게 팔아라 운운 세뇌시키려 들지말고.. \\r\\n과연 건교부 청와대 고위직 모두가 솔선수범 가능할까?""', '""분양가 나날이 올라도 가만히 있는것은 뭔 이유 집값은 잡으려고 혈안이 되면서 분양가 나날이 올라도 가만히 있는것은 뭐때문이야? 서민이 분양 받으려면 분양가가 낮아야지 하나같이 융자받아 분양받고 입마 쪽쪽 빨고사니?""', '""노내각은 현실과 동떨어져 다 녹내장환잔가? 세금 왕창 때리는데 누가 집을사? 집 한채이상 가진사람은 투기자로 몰고 세금 으로 다 가져가는데 누가 집을 삽니까 ? 강남사람들이나 살까 돈이 많으니까 그들도 강남집외엔 다 팔아버릴라고 하는데 또 돈없는 서민은 돈이 있어야지 사지 왠 수요불안탓?""', '""게임의 법칙 게임에는 항상 겜비가 든다... 건설사 배팅을 해야한다. 지방경제 죽는다고...... 그럼 배팅시 항상 돈버냐??? 집값 지속적으로 올르면 항상 이기는 겜이게.... 이젠 겜비를 지불할 시기이길 바란다... 하지만 건설사 및 투기꾼들이 겜비를 지불할거 같지 않은 이 미묘한 느낌이 더! 럽! 다!!\\r\\n--------------------------------------------------------------\\r\\n대한민국에서 겜비는 왜 항상 서민만 낼까????\\r\\n공정한 게임의 법칙이 생겼으면 한다....""', '""그래...부동산 하나만이라도 확실히 해라. 확실히 거품 제거하여 집없는 서민 집좀 싸게 사보자....이잉~~~~~""', '""종부세대상5억,세율,,실거래가1%로 .. 대선승리 종부세대상자 현재 6억이상 1%해당\\r\\n이를 5억이상으로 내리고 종부세율을 실거래가에 1%로 바로 시행한다면\\r\\n전국민 95%가 찬성할겁니다.대선 승리 장담합니다.""', '""그럼 판교 사기분양 한거네. 10.29 전까지 집값이 내려가면 판교는 옆에 분당시세에 90% 로 맞혀서\\r\\n채권입찰제 했으니 그럼 분당 사기분양한거네..ㅎㅎㅎ\\r\\n내려가면 내 손에 장을 지진다 지져...\\r\\n판교 입주시작하고 송파 신도시 시작하기 전까지는 외려 오를것이다..""']"
2006.09.01. 오전 8:17,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=009&aid=0000527870,[]
2006.09.01. 오전 8:17,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=009&aid=0000527869,[]
2006.09.01. 오전 8:17,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=009&aid=0000527868,[]
2006.09.01. 오전 8:17,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=009&aid=0000527867,[]
