,url,comment
2006.07.01. 오전 7:02,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=079&aid=0000096521,[]
2006.07.01. 오전 4:19,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=020&aid=0000356749,[]
2006.07.01. 오전 12:00,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=008&aid=0000677291,[]
2006.06.30. 오후 11:51,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=014&aid=0000231735,[]
2006.06.30. 오후 10:15,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=015&aid=0000906060,[]
2006.06.30. 오후 10:07,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=047&aid=0000083244,[]
2006.06.30. 오후 10:06,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=028&aid=0000161655,[]
2006.06.30. 오후 9:54,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=028&aid=0000161654,[]
2006.06.30. 오후 9:39,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=032&aid=0000182998,[]
2006.06.30. 오후 9:35,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=005&aid=0000249815,[]
2006.07.02. 오후 9:15,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=028&aid=0000161732,[]
2006.07.02. 오후 9:15,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=028&aid=0000161731,[]
2006.07.02. 오후 9:06,https://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=260&oid=028&aid=0000161725,[]
